species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Achudemia subpubera,Eriobotrya tengyuehensis,0.1667,not synonym,not synonym,Levenshtein,0.7
Frangula betulifolia,Dorstenia sabanensis,0.15,not synonym,not synonym,Levenshtein,0.7
Crataegus douglasii,Crataegus columbiana,0.6,not synonym,synonym,Levenshtein,0.7
Aria zolyomii,Phenax pallida,0.1429,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus subcuneata,Boehmeria pilushanensis,0.12,not synonym,not synonym,Levenshtein,0.7
Ficus amplissima,Urostigma pseudobenjaminum,0.1154,not synonym,synonym,Levenshtein,0.7
Hovenia trichocarpa,Hovenia tomentosa,0.5263,not synonym,synonym,Levenshtein,0.7
Gouania discolor,Aphanes pentamera,0.2353,not synonym,not synonym,Levenshtein,0.7
Frangula pinetorum,Rhamnus pinetorum,0.6667,not synonym,synonym,Levenshtein,0.7
Chamaebatiaria millefolium,Sorbaria millefolium,0.6538,not synonym,synonym,Levenshtein,0.7
Acaena magellanica,Acaena longearistata,0.5,not synonym,synonym,Levenshtein,0.7
Argentina archboldiana,Ziziphus heterogenea,0.1364,not synonym,not synonym,Levenshtein,0.7
Rubus arvensis,Rubus saepescandens,0.5263,not synonym,synonym,Levenshtein,0.7
Dorstenia yambuyaensis,Luetkea cinerascens,0.2273,not synonym,not synonym,Levenshtein,0.7
Phylica polifolia,Morus laciniata,0.1765,not synonym,not synonym,Levenshtein,0.7
Gouania laxiflora,Pyrus ratisbonensis,0.1053,not synonym,not synonym,Levenshtein,0.7
Boehmeria japonica,Crataegus crenulata,0.1579,not synonym,not synonym,Levenshtein,0.7
Artocarpus petelotii,Artocarpus brevisericeus,0.5417,not synonym,synonym,Levenshtein,0.7
Dorstenia brasiliensis,Rubus douglasii,0.2273,not synonym,not synonym,Levenshtein,0.7
Celtis reticulata,Celtis patula,0.6471,not synonym,synonym,Levenshtein,0.7
Leucosyke puya,Boehmeria puya,0.3571,not synonym,synonym,Levenshtein,0.7
Rubus niveus,Rubus tongtchouanensis,0.4091,not synonym,synonym,Levenshtein,0.7
Cecropia membranacea,Pilea fuscata,0.2,not synonym,not synonym,Levenshtein,0.7
Acaena magellanica,Acaena venulosa,0.5,not synonym,synonym,Levenshtein,0.7
Scandosorbus intermedia,Aria suecica,0.2174,not synonym,synonym,Levenshtein,0.7
Cecropia pachystachya,Ambaiba lyratiflora,0.1429,not synonym,synonym,Levenshtein,0.7
Dendrocnide sinuata,Cerasus martabanica,0.1053,not synonym,not synonym,Levenshtein,0.7
Ficus mauritiana,Ficus bulbosa,0.5,not synonym,synonym,Levenshtein,0.7
Rubus niveus,Rhamnus grandifolia,0.3158,not synonym,not synonym,Levenshtein,0.7
Rhamnus japonica,Rhamnus buergeri,0.5,not synonym,synonym,Levenshtein,0.7
Pilea bracteosa,Urtica muricata,0.2,not synonym,not synonym,Levenshtein,0.7
Cecropia strigosa,Cecropia bicolor,0.5882,not synonym,synonym,Levenshtein,0.7
Acaena antarctica,Urtica moluccana,0.2353,not synonym,not synonym,Levenshtein,0.7
Boehmeria japonica,Urtica macrophylla,0.1667,not synonym,synonym,Levenshtein,0.7
Celtis serratissima,Pyrus subsimilis,0.2632,not synonym,not synonym,Levenshtein,0.7
Ventilago kurzii,Apteron lanceolatum,0.1579,not synonym,synonym,Levenshtein,0.7
Morus indica,Dendrocnide warburghii,0.1364,not synonym,not synonym,Levenshtein,0.7
Cecropia peltata,Photinia moiorum,0.1875,not synonym,not synonym,Levenshtein,0.7
Pourthiaea zhejiangensis,Sorocea houlletianae,0.2917,not synonym,not synonym,Levenshtein,0.7
Procris reticulatovenosa,Adicea corymbosa,0.25,not synonym,not synonym,Levenshtein,0.7
Discocnide mexicana,Urera platycarpa,0.1053,not synonym,synonym,Levenshtein,0.7
Celtis tala,Mertensia texana,0.4375,not synonym,synonym,Levenshtein,0.7
Rhaphiolepis angustissima,Eriobotrya angustissima,0.56,not synonym,synonym,Levenshtein,0.7
Maclura tinctoria,Boehmeria hirta,0.2353,not synonym,not synonym,Levenshtein,0.7
Ziziphus angustifolia,Pyrus holubyana,0.2381,not synonym,not synonym,Levenshtein,0.7
Ficus politoria,Ficus claoxyloides,0.4444,not synonym,synonym,Levenshtein,0.7
Ziziphus oenopolia,Ziziphus albens,0.5,not synonym,synonym,Levenshtein,0.7
Trema orientale,Sponia glomerata,0.1875,not synonym,synonym,Levenshtein,0.7
Achudemia myriantha,Dunniella myriantha,0.6316,not synonym,synonym,Levenshtein,0.7
Spyridium buxifolium,Cryptandra buxifolia,0.45,not synonym,synonym,Levenshtein,0.7
Auerodendron reticulatum,Vanieria tricuspidata,0.2083,not synonym,not synonym,Levenshtein,0.7
Sarcomphalus domingensis,Ziziphus rignonii,0.3333,not synonym,synonym,Levenshtein,0.7
Dorstenia hildebrandtii,Momisia spinosissima,0.1739,not synonym,not synonym,Levenshtein,0.7
Artocarpus heterophyllus,Artocarpus jaca,0.4583,not synonym,synonym,Levenshtein,0.7
Maclura cochinchinensis,Spiraea grandifolia,0.2174,not synonym,not synonym,Levenshtein,0.7
Potentilla multifida,Potentilla tenella,0.6,not synonym,synonym,Levenshtein,0.7
Obetia madagascariensis,Ziziphus grisebachiana,0.1304,not synonym,not synonym,Levenshtein,0.7
Celtis iguanaea,Momisia pubescens,0.1765,not synonym,synonym,Levenshtein,0.7
Sageretia hamosa,Sorbus vagensis,0.1875,not synonym,not synonym,Levenshtein,0.7
Gouania striata,Gouania domingensis,0.4737,not synonym,synonym,Levenshtein,0.7
Zelkova carpinifolia,Planera carpinifolia,0.7,synonym,synonym,Levenshtein,0.7
Jaffrea erubescens,Alphitonia erubescens,0.5714,not synonym,synonym,Levenshtein,0.7
Crataegus pruinosa,Ficus mallotoides,0.1111,not synonym,not synonym,Levenshtein,0.7
Dendrocnide excelsa,Pouzolzia discolor,0.2105,not synonym,not synonym,Levenshtein,0.7
Urtica leptophylla,Urtica nicaraguensis,0.35,not synonym,synonym,Levenshtein,0.7
Spyridium spathulatum,Pouzolzia indica,0.0952,not synonym,not synonym,Levenshtein,0.7
Shepherdia argentea,Ziziphus undulata,0.1579,not synonym,not synonym,Levenshtein,0.7
Scutia spicata,Discaria parviflora,0.3684,not synonym,synonym,Levenshtein,0.7
Prunus emarginata,Prunus padifolia,0.5294,not synonym,synonym,Levenshtein,0.7
Spyridium gunnii,Cryptandra gunnii,0.4706,not synonym,synonym,Levenshtein,0.7
Osteomeles schweriniae,Pyrus osteomeles,0.1818,not synonym,synonym,Levenshtein,0.7
Pourthiaea lucida,Photinia taiwanensis,0.2,not synonym,synonym,Levenshtein,0.7
Cecropia pachystachya,Celtis dichotoma,0.381,not synonym,not synonym,Levenshtein,0.7
Ulmus americana,Ulmus floridana,0.7333,synonym,synonym,Levenshtein,0.7
Prunus emarginata,Cerasus erecta,0.4118,not synonym,synonym,Levenshtein,0.7
Ficus fulva,Ficus reinwardtii,0.4118,not synonym,synonym,Levenshtein,0.7
Pilea glaberrima,Cecropia caucana,0.0625,not synonym,not synonym,Levenshtein,0.7
Broussonetia papyrifera,Broussonetia elegans,0.5652,not synonym,synonym,Levenshtein,0.7
Prunus armeniaca,Urtica articulata,0.3529,not synonym,not synonym,Levenshtein,0.7
Aruncus dioicus,Persica nucicarpa,0.2353,not synonym,not synonym,Levenshtein,0.7
Ficus apiocarpa,Urtica crenulata,0.1875,not synonym,not synonym,Levenshtein,0.7
Spiraea vacciniifolia,Mespilus nigra,0.2381,not synonym,not synonym,Levenshtein,0.7
Aronia arbutifolia,Pyrus arbutifolia,0.6667,not synonym,synonym,Levenshtein,0.7
Procris pedunculata,Procris integrifolia,0.5,not synonym,synonym,Levenshtein,0.7
Rubus barberi,Rubus rugosus,0.4615,not synonym,synonym,Levenshtein,0.7
Helinus integrifolius,Helinus arabicus,0.5238,not synonym,synonym,Levenshtein,0.7
Paliurus spina-christi,Potentilla interrupta,0.2273,not synonym,not synonym,Levenshtein,0.7
Pilea multiflora,Pyrus polgariana,0.25,not synonym,not synonym,Levenshtein,0.7
Pouzolzia zeylanica,Artocarpus inconstantissimus,0.1786,not synonym,not synonym,Levenshtein,0.7
Colletia spinosissima,Colletia weddelliana,0.4762,not synonym,synonym,Levenshtein,0.7
Boehmeria depauperata,Colletia articulata,0.381,not synonym,not synonym,Levenshtein,0.7
Boehmeria dura,Boehmeria praestabilis,0.5,not synonym,synonym,Levenshtein,0.7
Neillia tanakae,Opulaster tanakae,0.5294,not synonym,synonym,Levenshtein,0.7
Pomaderris phillyraefolia,Crataegus villipes,0.28,not synonym,not synonym,Levenshtein,0.7
Reynosia microphylla,Colubrina excelsa,0.25,not synonym,not synonym,Levenshtein,0.7
Sageretia leprosa,Rhamnus leprosa,0.4706,not synonym,synonym,Levenshtein,0.7
Scutia myrtina,Ceanothus zeylanicus,0.2,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus croceocarpa,Sorbus croceocarpa,0.6923,not synonym,synonym,Levenshtein,0.7
Rhamnella martini,Rhamnella mairei,0.7647,synonym,synonym,Levenshtein,0.7
Dendrocnide meyeniana,Ziziphus heterogenea,0.1429,not synonym,not synonym,Levenshtein,0.7
Pouzolzia niveotomentosa,Pouzolzia spinosobracteata,0.5385,not synonym,synonym,Levenshtein,0.7
Acaena magellanica,Acaena obtusiloba,0.4444,not synonym,synonym,Levenshtein,0.7
Crataegus pallasii,Oxyacantha pallasii,0.5789,not synonym,synonym,Levenshtein,0.7
Frangula henryi,Rhamnus henryi,0.6,not synonym,synonym,Levenshtein,0.7
Forsskaolea viridis,Rhamnus umbellata,0.0526,not synonym,not synonym,Levenshtein,0.7
Trema lamarckianum,Sponia lamarckiana,0.6111,not synonym,synonym,Levenshtein,0.7
Aronia arbutifolia,Azarolus hybrida,0.2778,not synonym,not synonym,Levenshtein,0.7
Potentilla multifida,Streblus banksii,0.2,not synonym,not synonym,Levenshtein,0.7
Hedlundia hybrida,Sorbus auriculata,0.1176,not synonym,synonym,Levenshtein,0.7
Trichocephalus stipularis,Phylica stipularis,0.52,not synonym,synonym,Levenshtein,0.7
Gouania latifolia,Gouania chrysophylla,0.55,not synonym,synonym,Levenshtein,0.7
Acaena magellanica,Elatostematoides thibaudiifolium,0.1875,not synonym,not synonym,Levenshtein,0.7
Spyridium phlebophyllum,Gouania lehmannii,0.1739,not synonym,not synonym,Levenshtein,0.7
Planera aquatica,Planera americana,0.6471,not synonym,synonym,Levenshtein,0.7
Elatostematoides australe,Elatostema australe,0.76,synonym,synonym,Levenshtein,0.7
Ulmus hollandica,Ulmus longicaudata,0.5556,not synonym,synonym,Levenshtein,0.7
Krugiodendron ferreum,Rhamnidium revolutum,0.1905,not synonym,synonym,Levenshtein,0.7
Zelkova carpinifolia,Abelicea sibirica,0.3,not synonym,synonym,Levenshtein,0.7
Hedlundia mougeotii,Sorbus quernea,0.2105,not synonym,synonym,Levenshtein,0.7
Dorstenia yambuyaensis,Zizyphus incurva,0.0909,not synonym,not synonym,Levenshtein,0.7
Sarcomphalus amole,Zizyphus sonorensis,0.1579,not synonym,synonym,Levenshtein,0.7
Celtis tessmannii,Covellia composita,0.2778,not synonym,not synonym,Levenshtein,0.7
Pouzolzia zeylanica,Artocarpus rotundus,0.0526,not synonym,not synonym,Levenshtein,0.7
Maclura cochinchinensis,Maclura thorelii,0.4783,not synonym,synonym,Levenshtein,0.7
Spyridium lawrencii,Macrorhamnus sphaerocarpa,0.2,not synonym,not synonym,Levenshtein,0.7
Hedlundia leyana,Sorbus leyana,0.5,not synonym,synonym,Levenshtein,0.7
Artocarpus lacucha,Opulaster australis,0.1053,not synonym,not synonym,Levenshtein,0.7
Sorbaronia sorbifolia,Adicea capitellata,0.1905,not synonym,not synonym,Levenshtein,0.7
Pourthiaea bergerae,Ceanothus azureus,0.2105,not synonym,not synonym,Levenshtein,0.7
Dendrocnide sinuata,Dendrocnide pulus,0.6842,not synonym,synonym,Levenshtein,0.7
Parartocarpus venenosa,Parartocarpus excelsa,0.7727,synonym,synonym,Levenshtein,0.7
Dendrocnide meyeniana,Ramium ramiflorum,0.0952,not synonym,not synonym,Levenshtein,0.7
Prunus marsupialis,Pygeum pubescens,0.2222,not synonym,synonym,Levenshtein,0.7
Prunus arborea,Elaeagnus epitricha,0.3158,not synonym,not synonym,Levenshtein,0.7
Hijmania scaphigera,Phenax ballotaefolius,0.1429,not synonym,not synonym,Levenshtein,0.7
Karpatiosorbus andreanszkyana,Sorbus andreanszkyana,0.7241,synonym,synonym,Levenshtein,0.7
Gonostegia triandra,Urera gaudichaudiana,0.15,not synonym,not synonym,Levenshtein,0.7
Colubrina arborescens,Rhamnus ferruginea,0.0952,not synonym,synonym,Levenshtein,0.7
Procris repens,Elatostema daveauana,0.2,not synonym,synonym,Levenshtein,0.7
Celtis philippensis,Ulmus obesifolia,0.2632,not synonym,not synonym,Levenshtein,0.7
Lasiodiscus mannii,Lasiodiscus klainei,0.7895,synonym,synonym,Levenshtein,0.7
Ficus elastica,Ficus skytinoderma,0.4444,not synonym,synonym,Levenshtein,0.7
Potentilla pedata,Ulmus wentworthii-pendula,0.28,not synonym,not synonym,Levenshtein,0.7
Maclura brasiliensis,Fatoua cordata,0.2,not synonym,not synonym,Levenshtein,0.7
Pourthiaea benthamiana,Photinia lancilimba,0.3636,not synonym,synonym,Levenshtein,0.7
Frangula betulifolia,Rhamnus ellipsoidea,0.3,not synonym,synonym,Levenshtein,0.7
Pourthiaea arguta,Photinia magnoliifolia,0.2273,not synonym,synonym,Levenshtein,0.7
Shepherdia rotundifolia,Alphitonia excelsa,0.2609,not synonym,not synonym,Levenshtein,0.7
Ficus globosa,Freirea laxiflora,0.2941,not synonym,not synonym,Levenshtein,0.7
Brosimum glaucum,Bollwilleria malifolia,0.1818,not synonym,not synonym,Levenshtein,0.7
Parartocarpus bracteatus,Artocarpus bracteata,0.7917,synonym,synonym,Levenshtein,0.7
Boehmeria cylindrica,Elatostema gagnepainianum,0.2,not synonym,not synonym,Levenshtein,0.7
Parartocarpus venenosa,Gymnartocarpus venenosa,0.8261,synonym,synonym,Levenshtein,0.7
Aruncus dioicus,Aruncus vulgaris,0.5625,not synonym,synonym,Levenshtein,0.7
Potentilla multifida,Ceanothus vestitus,0.2,not synonym,not synonym,Levenshtein,0.7
Boehmeria hamiltoniana,Ramium hamiltonianum,0.5455,not synonym,synonym,Levenshtein,0.7
Celtis rigescens,Solenostigma sumatranum,0.2174,not synonym,synonym,Levenshtein,0.7
Hedlundia kuznetzovii,Sorbus kusnetzovii,0.5714,not synonym,synonym,Levenshtein,0.7
Boehmeria caudata,Ziziphus sororia,0.1176,not synonym,not synonym,Levenshtein,0.7
Prunus ulmifolia,Aflatunia ulmifolia,0.6316,not synonym,synonym,Levenshtein,0.7
Pyracantha coccinea,Dorstenia rhomboidea,0.35,not synonym,not synonym,Levenshtein,0.7
Crataegus pruinosa,Crataegus cicur,0.6111,not synonym,synonym,Levenshtein,0.7
Pouzolzia zeylanica,Pouzolzia tenuis,0.6316,not synonym,synonym,Levenshtein,0.7
Celtis brasiliensis,Oreoherzogia libanotica,0.2174,not synonym,not synonym,Levenshtein,0.7
Bleekrodea insignis,Streblus malayanus,0.1579,not synonym,synonym,Levenshtein,0.7
Ziziphus jujuba,Ziziphus vulgaris,0.5882,not synonym,synonym,Levenshtein,0.7
Colletia hystrix,Berchemia fagifolia,0.2632,not synonym,not synonym,Levenshtein,0.7
Condalia velutina,Condaliopsis velutina,0.7619,synonym,synonym,Levenshtein,0.7
Trilepisium madagascariense,Ulmus ciliata,0.1852,not synonym,not synonym,Levenshtein,0.7
Discaria chacaye,Discaria magellanica,0.5,not synonym,synonym,Levenshtein,0.7
Aronia prunifolia,Pygeum sumatranum,0.0588,not synonym,not synonym,Levenshtein,0.7
Prunus sargentii,Artocarpus incisus,0.1667,not synonym,not synonym,Levenshtein,0.7
Acaena sericea,Hulthemosa hardyi,0.1765,not synonym,not synonym,Levenshtein,0.7
Trema lamarckianum,Celtis lamarckiana,0.5556,not synonym,synonym,Levenshtein,0.7
Stenanthemum pimeleoides,Sorbus hybrida,0.2083,not synonym,not synonym,Levenshtein,0.7
Hedlundia roopiana,Pourouma umbellata,0.1667,not synonym,not synonym,Levenshtein,0.7
Ficus globosa,Urtica cylindrica,0.2353,not synonym,not synonym,Levenshtein,0.7
Crataegus pruinosa,Poikilospermum subscaber,0.1667,not synonym,not synonym,Levenshtein,0.7
Potentilla nitida,Potentilla tergloviensis,0.5,not synonym,synonym,Levenshtein,0.7
Boehmeria japonica,Urtica japonica,0.5556,not synonym,synonym,Levenshtein,0.7
Amygdalus fructicosa,Amygdalus fruticosa,0.95,synonym,synonym,Levenshtein,0.7
Ceanothus integerrimus,Ceanothus mogollonicus,0.5909,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus eximia,Sorbus eximia,0.619,not synonym,synonym,Levenshtein,0.7
Allaeanthus greveanus,Acaena grossifolia,0.2381,not synonym,not synonym,Levenshtein,0.7
Leucosyke hispidissima,Leucosyke magallanensis,0.4783,not synonym,synonym,Levenshtein,0.7
Artocarpus altilis,Debregeasia obovata,0.1053,not synonym,not synonym,Levenshtein,0.7
Gonostegia pentandra,Hyrtanandra ternata,0.2,not synonym,synonym,Levenshtein,0.7
Oemleria cerasiformis,Cecropia steyermarkii,0.2857,not synonym,not synonym,Levenshtein,0.7
Scepocarpus trinervis,Sorbus admonitor,0.2857,not synonym,not synonym,Levenshtein,0.7
Rhamnella rubrinervis,Pyrus grandifolia,0.1429,not synonym,not synonym,Levenshtein,0.7
Pilea melastomoides,Anemone pusilla,0.1579,not synonym,not synonym,Levenshtein,0.7
Hedlundia motleyi,Dorstenia nipensis,0.2222,not synonym,not synonym,Levenshtein,0.7
Maclura andamanica,Cudrania poilanei,0.2222,not synonym,synonym,Levenshtein,0.7
Poikilospermum borneense,Clarisia panamensis,0.2083,not synonym,not synonym,Levenshtein,0.7
Hedlundia takhtajanii,Sorbus takhtajanii,0.619,not synonym,synonym,Levenshtein,0.7
Celtis occidentalis,Celtis cordata,0.5789,not synonym,synonym,Levenshtein,0.7
Pouzolzia australis,Ramium australe,0.4211,not synonym,synonym,Levenshtein,0.7
Zelkova serrata,Planera japonica,0.1875,not synonym,synonym,Levenshtein,0.7
Pourthiaea parviflora,Cudrania spinosa,0.3333,not synonym,not synonym,Levenshtein,0.7
Kageneckia oblonga,Sorbus parumlobata,0.1667,not synonym,not synonym,Levenshtein,0.7
Cecropia concolor,Elatostema baviensis,0.15,not synonym,not synonym,Levenshtein,0.7
Debregeasia wallichiana,Photinia eugeniaefolia,0.1304,not synonym,not synonym,Levenshtein,0.7
Potentilla multifida,Potentilla multifidiformis,0.7308,synonym,synonym,Levenshtein,0.7
Ziziphus talanae,Rhamnus zonulata,0.25,not synonym,synonym,Levenshtein,0.7
Scepocarpus acuminatus,Boehmeria pseudosieboldiana,0.1852,not synonym,not synonym,Levenshtein,0.7
Gouania mauritiana,Gouania incisa,0.5556,not synonym,synonym,Levenshtein,0.7
Aria edulis,Aria nivea,0.4545,not synonym,synonym,Levenshtein,0.7
Crataegus senta,Crataegus calva,0.7333,synonym,synonym,Levenshtein,0.7
Prunus schlechteri,Barcena guanajuatensis,0.2273,not synonym,not synonym,Levenshtein,0.7
Crataegus punctata,Crataegus flava,0.6667,not synonym,synonym,Levenshtein,0.7
Crataegus laciniata,Crataegus alutacea,0.6316,not synonym,synonym,Levenshtein,0.7
Leucosyke capitellata,Trymatococcus guanabarinus,0.1538,not synonym,not synonym,Levenshtein,0.7
Rhamnella martini,Rhamnus martini,0.7647,synonym,synonym,Levenshtein,0.7
Maquira coriacea,Olmediophaena obliqua,0.1905,not synonym,synonym,Levenshtein,0.7
Aphananthe aspera,Homoioceltis japonica,0.1905,not synonym,synonym,Levenshtein,0.7
Karwinskia oblongifolia,Rhamnidium oblongifolium,0.5417,not synonym,synonym,Levenshtein,0.7
Karpatiosorbus tauricola,Aria tauricola,0.5417,not synonym,synonym,Levenshtein,0.7
Trophis mexicana,Trophis nubium,0.5625,not synonym,synonym,Levenshtein,0.7
Endotropis alnifolia,Acaena obtusiloba,0.15,not synonym,not synonym,Levenshtein,0.7
Australina pusilla,Australina septemdentata,0.5417,not synonym,synonym,Levenshtein,0.7
Paliurus spina-christi,Rhamnus australis,0.2273,not synonym,synonym,Levenshtein,0.7
Elatostema heterolobum,Pyrus pseudobakonyensis,0.0435,not synonym,not synonym,Levenshtein,0.7
Chamaebatiaria millefolium,Basilima millefolium,0.6154,not synonym,synonym,Levenshtein,0.7
Oreocnide trinervis,Villebrunea trinervis,0.5238,not synonym,synonym,Levenshtein,0.7
Phylica thodei,Boehmeria pachystachya,0.1818,not synonym,not synonym,Levenshtein,0.7
Elaeagnus umbellata,Ramium hirtum,0.1579,not synonym,not synonym,Levenshtein,0.7
Colubrina arborescens,Aria torminalis,0.2857,not synonym,not synonym,Levenshtein,0.7
Pilea pubescens,Mespilus vulgaris,0.2941,not synonym,not synonym,Levenshtein,0.7
Obetia carruthersiana,Urticastrum carruthersianum,0.5926,not synonym,synonym,Levenshtein,0.7
Trema micranthum,Spiraea conferta,0.125,not synonym,not synonym,Levenshtein,0.7
Hijmania scaphigera,Dorstenia scaphigera,0.7,synonym,synonym,Levenshtein,0.7
Crataemespilus canescens,Acaena oligacantha,0.2917,not synonym,not synonym,Levenshtein,0.7
Poikilospermum suaveolens,Prunus takasagomontana,0.16,not synonym,not synonym,Levenshtein,0.7
Sarcomphalus pedunculatus,Condalia pedunculata,0.6,not synonym,synonym,Levenshtein,0.7
Smythea lanceata,Cryptandra spathulata,0.381,not synonym,not synonym,Levenshtein,0.7
Ficus diospyrifolia,Elaeagnus moorcroftii,0.2381,not synonym,not synonym,Levenshtein,0.7
Fragaria moschata,Ficus laureola,0.1765,not synonym,not synonym,Levenshtein,0.7
Elatostematoides filicoides,Pyrus suecica,0.1481,not synonym,not synonym,Levenshtein,0.7
Rubus leucodermis,Melanobatus leucodermis,0.6522,not synonym,synonym,Levenshtein,0.7
Phylica pinea,Lasiodiscus glabristipulatus,0.1786,not synonym,not synonym,Levenshtein,0.7
Elaeagnus pungens,Urera acuminata,0.1765,not synonym,not synonym,Levenshtein,0.7
