species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Sasa kurilensis,Andropogon multiplex,0.1,not synonym,not synonym,Levenshtein,0.7
Sasaella hidaensis,Sasaella takinagawaensis,0.6667,not synonym,synonym,Levenshtein,0.7
Pitcairnia luteyniorum,Polypogon intermedius,0.2273,not synonym,not synonym,Levenshtein,0.7
Elegia intermedia,Restio intermedius,0.6111,not synonym,synonym,Levenshtein,0.7
Sasa samaniana,Sasa osuwasacrariocola,0.4545,not synonym,synonym,Levenshtein,0.7
Rhynchospora tenuiflora,Pleurostachys floribunda,0.1667,not synonym,synonym,Levenshtein,0.7
Chrysopogon festucoides,Andropogon festucoides,0.7826,synonym,synonym,Levenshtein,0.7
Gahnia drummondii,Leptocarpus elatior,0.1053,not synonym,not synonym,Levenshtein,0.7
Oropetium roxburghianum,Lepturus roxburghianus,0.6522,not synonym,synonym,Levenshtein,0.7
Rhodocoma capensis,Rhodocoma capensis,1.0,synonym,synonym,Levenshtein,0.7
Carex talbotii,Pourretia pyramidata,0.2,not synonym,not synonym,Levenshtein,0.7
Syngonanthus cuyabensis,Sasa ontakensis,0.3913,not synonym,not synonym,Levenshtein,0.7
Restio rigidus,Leptocarpus rigidus,0.5263,not synonym,synonym,Levenshtein,0.7
Typha angustifolia,Oreobolus kuekenthalii,0.1364,not synonym,not synonym,Levenshtein,0.7
Comanthera rupprechtiana,Syngonanthus rupprechtianus,0.6296,not synonym,synonym,Levenshtein,0.7
Hechtia argentea,Holcus quinqueflorus,0.15,not synonym,not synonym,Levenshtein,0.7
Hopkinsia anoectocolea,Lepyrodia anoectocolea,0.7273,synonym,synonym,Levenshtein,0.7
Nidularium procerum,Nidularium affine,0.5789,not synonym,synonym,Levenshtein,0.7
Scleria latifolia,Paepalanthus arechavaletae,0.1538,not synonym,not synonym,Levenshtein,0.7
Sasa veitchii,Bambusa veitchii,0.75,synonym,synonym,Levenshtein,0.7
Bulbostylis wombaliensis,Fimbristylis wombaliensis,0.8,synonym,synonym,Levenshtein,0.7
Scleria induta,Rapatea parviflora,0.2222,not synonym,not synonym,Levenshtein,0.7
Chamaedendron kuekenthaliana,Tetraria chamaedendron,0.1786,not synonym,synonym,Levenshtein,0.7
Luzula tibestica,Eriocaulon exiguum,0.1111,not synonym,not synonym,Levenshtein,0.7
Leptochloa scabra,Billbergia andegavensis,0.1304,not synonym,not synonym,Levenshtein,0.7
Colpodium verticillatum,Zingeriopsis verticillata,0.48,not synonym,synonym,Levenshtein,0.7
Festuca eskia,Festuca crinum-ursi,0.4211,not synonym,synonym,Levenshtein,0.7
Chordifex hookeri,Ficinia composita,0.1176,not synonym,not synonym,Levenshtein,0.7
Pseudopentameris obtusifolia,Danthonia obtusifolia,0.5714,not synonym,synonym,Levenshtein,0.7
Cynosurus elegans,Miscanthidium gossweileri,0.2,not synonym,not synonym,Levenshtein,0.7
Paepalanthus spixianus,Dupatya pauciflora,0.1818,not synonym,synonym,Levenshtein,0.7
Schizachyrium sanguineum,Andropogon acuminatus,0.1667,not synonym,synonym,Levenshtein,0.7
Chaetanthus aristatus,Leptocarpus aristatus,0.5714,not synonym,synonym,Levenshtein,0.7
Bulbostylis stenophylla,Dichromena caespitosum,0.087,not synonym,synonym,Levenshtein,0.7
Bulbostylis subaphylla,Stenophyllus subaphyllus,0.5833,not synonym,synonym,Levenshtein,0.7
Anadelphia leptocoma,Trichopyrum scythicum,0.1905,not synonym,not synonym,Levenshtein,0.7
Carex uncinata,Arundinaria falconeri,0.2381,not synonym,not synonym,Levenshtein,0.7
Ficinia nigrescens,Cryptangium cubense,0.2105,not synonym,not synonym,Levenshtein,0.7
Paepalanthus engleri,Lachnocaulon engleri,0.45,not synonym,synonym,Levenshtein,0.7
Scleria macrophylla,Abolboda vaginata,0.2105,not synonym,not synonym,Levenshtein,0.7
Catopsis berteroniana,Arundarbor longinodes,0.1429,not synonym,not synonym,Levenshtein,0.7
Tetraria arundinacea,Lophoschoenus arundinaceus,0.4231,not synonym,synonym,Levenshtein,0.7
Amphibromus quadridentulus,Avena montevidensis,0.2692,not synonym,synonym,Levenshtein,0.7
Juncus pygmaeus,Scleria aquatica,0.0625,not synonym,not synonym,Levenshtein,0.7
Sasaella masamuneana,Tetraria picta,0.2,not synonym,not synonym,Levenshtein,0.7
Eriocaulon schimperi,Eriocaulon schimperi,1.0,synonym,synonym,Levenshtein,0.7
Costularia melicoides,Schoenus paniculatus,0.1905,not synonym,not synonym,Levenshtein,0.7
Himalayacalamus falconeri,Arundarbor falconeri,0.48,not synonym,synonym,Levenshtein,0.7
Pseudoroegneria geniculata,Hohenbergia paniculigera,0.3846,not synonym,not synonym,Levenshtein,0.7
Leptochloa anisopoda,Chloris anisopoda,0.6,not synonym,synonym,Levenshtein,0.7
Mapania vitiensis,Thoracostachyum vitiense,0.375,not synonym,synonym,Levenshtein,0.7
Gahnia schoenoides,Sasa arimagunensis,0.2222,not synonym,not synonym,Levenshtein,0.7
Tetraria involucrata,Schoenus dactyloides,0.05,not synonym,synonym,Levenshtein,0.7
Deuterocohnia brevifolia,Scirpus leucocephalus,0.125,not synonym,not synonym,Levenshtein,0.7
Luzula racemosa,Paepalanthus applanatus,0.1739,not synonym,not synonym,Levenshtein,0.7
Nidularium scheremetiewii,Karatas pinguin,0.16,not synonym,not synonym,Levenshtein,0.7
Cannomois scirpoides,Mesanthus ricinus,0.25,not synonym,synonym,Levenshtein,0.7
Vriesea philippocoburgi,Fosterella elata,0.087,not synonym,not synonym,Levenshtein,0.7
Sincoraea ulei,Leucoploeus argenteus,0.2381,not synonym,not synonym,Levenshtein,0.7
Leptochloa crinita,Chloropsis fasciculata,0.2273,not synonym,synonym,Levenshtein,0.7
Fosterella schidosperma,Cryptanthus ferrarius,0.087,not synonym,not synonym,Levenshtein,0.7
Rhynchospora corymbosa,Calyptrostylis rudgei,0.1364,not synonym,synonym,Levenshtein,0.7
Sasa hayatae,Sasaella mikurensis,0.3158,not synonym,synonym,Levenshtein,0.7
Guzmania monostachia,Agallostachys fastuosa,0.1818,not synonym,not synonym,Levenshtein,0.7
Rhynchospora watsonii,Rhynchospora dussii,0.7619,synonym,synonym,Levenshtein,0.7
Machaerina preissii,Mariscus xiphioides,0.1579,not synonym,synonym,Levenshtein,0.7
Syngonanthus chrysanthus,Paepalanthus arechavaletae,0.3462,not synonym,synonym,Levenshtein,0.7
Oplismenus compositus,Trilepis microtachya,0.1905,not synonym,not synonym,Levenshtein,0.7
Restio pygmaeus,Melancranis brevifolia,0.1364,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis recta,Chasmanthium gracile,0.25,not synonym,not synonym,Levenshtein,0.7
Fimbristylis umbellaris,Bromelia angustifolia,0.1739,not synonym,not synonym,Levenshtein,0.7
Schoenus punctatus,Aechmea martinicensis,0.2857,not synonym,not synonym,Levenshtein,0.7
Arundo pygmaea,Arundo pygmaea,1.0,synonym,synonym,Levenshtein,0.7
Colanthelia macrostachya,Arundinaria macrostachya,0.625,not synonym,synonym,Levenshtein,0.7
Restio pillansii,Triticum multiflorum,0.2,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis ciliata,Deyeuxia ciliata,0.45,not synonym,synonym,Levenshtein,0.7
Paramapania simplex,Thoracostachyum simplex,0.4783,not synonym,synonym,Levenshtein,0.7
Hyparrhenia tamba,Cymbopogon tamba,0.4118,not synonym,synonym,Levenshtein,0.7
Sasa yahikoensis,Sasa kutcharoensis,0.6667,not synonym,synonym,Levenshtein,0.7
Rhynchospora berteroi,Tetraria daenikeri,0.1905,not synonym,not synonym,Levenshtein,0.7
Werauhia cowellii,Malacochaete chilensis,0.2727,not synonym,not synonym,Levenshtein,0.7
Deuterocohnia brevifolia,Rhynchospora quadrispicata,0.1538,not synonym,not synonym,Levenshtein,0.7
Avenula pubescens,Restio peronatus,0.2353,not synonym,not synonym,Levenshtein,0.7
Comanthera tricostata,Ophiuros tongcalingii,0.0952,not synonym,not synonym,Levenshtein,0.7
Bulbostylis thouarsii,Isolepis puberula,0.2381,not synonym,synonym,Levenshtein,0.7
Paepalanthus exiguus,Sasinaria suwekoana,0.15,not synonym,not synonym,Levenshtein,0.7
Bulbostylis festucoides,Baeothryon festucoides,0.6087,not synonym,synonym,Levenshtein,0.7
Luzula congesta,Juncus congestus,0.5625,not synonym,synonym,Levenshtein,0.7
Leymus secalinus,Tillandsia corcovadensis,0.2917,not synonym,not synonym,Levenshtein,0.7
Centrolepis banksii,Mariscus schoenodes,0.0526,not synonym,not synonym,Levenshtein,0.7
Elegia asperiflora,Cryptangium polyphyllum,0.1739,not synonym,not synonym,Levenshtein,0.7
Rhynchospora corymbosa,Rhynchospora corymbifera,0.8333,synonym,synonym,Levenshtein,0.7
Restio sieberi,Mariscus crassus,0.1875,not synonym,not synonym,Levenshtein,0.7
Mastersiella digitata,Calorophus digitatus,0.4286,not synonym,synonym,Levenshtein,0.7
Kengyilia pulcherrima,Panicum reversum,0.2857,not synonym,not synonym,Levenshtein,0.7
Rhynchospora berteroi,Rhynchospora subfiliformis,0.6154,not synonym,synonym,Levenshtein,0.7
Oplismenus burmanni,Oplismenus preslii,0.6842,not synonym,synonym,Levenshtein,0.7
Anadelphia afzeliana,Vriesea leptopoda,0.2,not synonym,not synonym,Levenshtein,0.7
Centrolepis philippinensis,Epischoenus quadrangularis,0.1923,not synonym,not synonym,Levenshtein,0.7
Restio constipatus,Syngonanthus comosus,0.15,not synonym,not synonym,Levenshtein,0.7
Hypolytrum humile,Panicum subpellucidum,0.1429,not synonym,not synonym,Levenshtein,0.7
Eriocaulon eurypeplon,Eriocaulon bombayanum,0.5238,not synonym,synonym,Levenshtein,0.7
Diplacrum pygmaeum,Colpodium versicolor,0.15,not synonym,not synonym,Levenshtein,0.7
Lymania corallina,Lamprococcus corallinus,0.4783,not synonym,synonym,Levenshtein,0.7
Schoenus cuspidatus,Paepalanthus glabrescens,0.2083,not synonym,not synonym,Levenshtein,0.7
Vriesea duvaliana,Rhaphis trivialis,0.1765,not synonym,not synonym,Levenshtein,0.7
Hyparrhenia diplandra,Andropogon pachyneurus,0.1364,not synonym,synonym,Levenshtein,0.7
Cortaderia hieronymi,Mariscus wichurae,0.15,not synonym,not synonym,Levenshtein,0.7
Schizachyrium microstachyum,Pollinia microstachya,0.4815,not synonym,synonym,Levenshtein,0.7
Krenakia subaphylla,Lagenocarpus subaphyllus,0.5417,not synonym,synonym,Levenshtein,0.7
Sesleria caerulea,Eurostorhiza urvillei,0.3333,not synonym,not synonym,Levenshtein,0.7
Juncus inundatus,Juncus scalovicus,0.5294,not synonym,synonym,Levenshtein,0.7
Diplacrum africanum,Sasa komiyamana,0.2105,not synonym,not synonym,Levenshtein,0.7
Schoenoplectus tabernaemontani,Santia plumosa,0.2333,not synonym,not synonym,Levenshtein,0.7
Werauhia viridiflora,Pitcairnia viridiflora,0.6818,not synonym,synonym,Levenshtein,0.7
Schizachyrium scabriflorum,Sorghum pilosissimum,0.3077,not synonym,not synonym,Levenshtein,0.7
Vriesea gigantea,Xyris scirpoides,0.1875,not synonym,not synonym,Levenshtein,0.7
Patosia clandestina,Rostkovia clandestina,0.7619,synonym,synonym,Levenshtein,0.7
Leptochloa virgata,Tillandsia schumanniana,0.2174,not synonym,not synonym,Levenshtein,0.7
Billbergia amoena,Loxotrema capillaris,0.2,not synonym,not synonym,Levenshtein,0.7
Oplismenus hirtellus,Leptochloa attenuata,0.1,not synonym,not synonym,Levenshtein,0.7
Oplismenus compositus,Tillandsia stenostachya,0.1739,not synonym,not synonym,Levenshtein,0.7
Machaerina aspericaulis,Schoenus aggregatus,0.3478,not synonym,not synonym,Levenshtein,0.7
Sasaella leucorhoda,Cyperus niger,0.1579,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis viridiflavescens,Calamagrostis viridescens,0.6897,not synonym,synonym,Levenshtein,0.7
Fimbristylis spadicea,Fimbristylis castanea,0.7143,synonym,synonym,Levenshtein,0.7
Schoenus ligulatus,Tetraria autumnalis,0.2105,not synonym,synonym,Levenshtein,0.7
Glomeropitcairnia penduliflora,Pitcairnia penduliflora,0.7667,synonym,synonym,Levenshtein,0.7
Pseudoroegneria libanotica,Agropyron libanoticum,0.4615,not synonym,synonym,Levenshtein,0.7
Sesleria albicans,Sesleria mutica,0.7059,synonym,synonym,Levenshtein,0.7
Abildgaardia laevigata,Mitrospora ciliata,0.3182,not synonym,not synonym,Levenshtein,0.7
Festuca scariosa,Paepalanthus appressus,0.2273,not synonym,not synonym,Levenshtein,0.7
Germainia capitata,Hypoporum purpurascens,0.1364,not synonym,not synonym,Levenshtein,0.7
Fascicularia bicolor,Holcus setosus,0.2,not synonym,not synonym,Levenshtein,0.7
Moorochloa eruciformis,Carex boscii,0.2273,not synonym,not synonym,Levenshtein,0.7
Askidiosperma nitidum,Cortaderia aristata,0.1905,not synonym,not synonym,Levenshtein,0.7
Paepalanthus falcifolius,Leymus dasystachys,0.25,not synonym,not synonym,Levenshtein,0.7
Mapania macrantha,Lamprococcus weilbachii,0.1739,not synonym,not synonym,Levenshtein,0.7
Luzula sudetica,Luzula sudetica,1.0,synonym,synonym,Levenshtein,0.7
Racinaea lutheri,Tillandsia manzanaresii,0.2174,not synonym,synonym,Levenshtein,0.7
Costularia pantopoda,Scleria kindtiana,0.4,not synonym,not synonym,Levenshtein,0.7
Sasa septentrionalis,Sasa kakudensis,0.4,not synonym,synonym,Levenshtein,0.7
Sasaella masamuneana,Sasaella santanensis,0.55,not synonym,synonym,Levenshtein,0.7
Tetraria microstachys,Carex foliosa,0.2857,not synonym,not synonym,Levenshtein,0.7
Rhynchospora berteroi,Lagenocarpus melanocarpus,0.16,not synonym,not synonym,Levenshtein,0.7
Cutandia dichotoma,Andropogon tenellus,0.0526,not synonym,not synonym,Levenshtein,0.7
Rhynchospora tenuiflora,Pleurostachys martiana,0.1304,not synonym,synonym,Levenshtein,0.7
Aulonemia radiata,Arundinaria ramosissima,0.4348,not synonym,synonym,Levenshtein,0.7
Catopsis nitida,Fimbristylis asperrima,0.2727,not synonym,not synonym,Levenshtein,0.7
Sarocalamus faberi,Trichelostylis borealis,0.2609,not synonym,not synonym,Levenshtein,0.7
Pseudoroegneria geniculata,Arundinaria longifolia,0.3462,not synonym,not synonym,Levenshtein,0.7
Hypolytrum laxum,Deyeuxia colorata,0.0588,not synonym,not synonym,Levenshtein,0.7
Schoenus subaphyllus,Schoenus aphyllus,0.85,synonym,synonym,Levenshtein,0.7
Bulbostylis subaphylla,Stenophyllus harrisii,0.2273,not synonym,synonym,Levenshtein,0.7
Machaerina acuta,Baumea schoenoides,0.1111,not synonym,synonym,Levenshtein,0.7
Polytoca wallichiana,Ophiuros auriculatus,0.25,not synonym,not synonym,Levenshtein,0.7
Juncus pygmaeus,Juncus pygmaeus,1.0,synonym,synonym,Levenshtein,0.7
Bulbostylis congolensis,Bulbostylis polytricha,0.5652,not synonym,synonym,Levenshtein,0.7
Paepalanthus longifolius,Paepalanthus applanatus,0.625,not synonym,synonym,Levenshtein,0.7
Hyparrhenia schimperi,Hyparrhenia viridescens,0.6087,not synonym,synonym,Levenshtein,0.7
Kengyilia hirsuta,Karatas macracantha,0.2105,not synonym,not synonym,Levenshtein,0.7
Rhynchospora shaferi,Rhynchospora lingulata,0.5909,not synonym,synonym,Levenshtein,0.7
Hyparrhenia poecilotricha,Vriesea lineata,0.24,not synonym,not synonym,Levenshtein,0.7
Werauhia williamsii,Andropogon royleanus,0.15,not synonym,not synonym,Levenshtein,0.7
Wittmackia carvalhoi,Ronnbergia carvalhoi,0.6,not synonym,synonym,Levenshtein,0.7
Cynosurus polybracteatus,Anarthria pauciflora,0.1667,not synonym,not synonym,Levenshtein,0.7
Machaerina rubiginosa,Agrostis dalmatica,0.1905,not synonym,not synonym,Levenshtein,0.7
Chrysopogon elongatus,Sorghum elongatum,0.5238,not synonym,synonym,Levenshtein,0.7
Leptochloa digitata,Stipa bhutanica,0.2105,not synonym,not synonym,Levenshtein,0.7
Cortaderia jubata,Gynerium pygmaeum,0.1176,not synonym,synonym,Levenshtein,0.7
Canistropsis burchellii,Aregelia burchellii,0.5652,not synonym,synonym,Levenshtein,0.7
Tillandsia aeranthos,Deyeuxia nitidula,0.15,not synonym,not synonym,Levenshtein,0.7
Cinnagrostis polygama,Lepironia foliosa,0.3333,not synonym,not synonym,Levenshtein,0.7
Pseudoroegneria stipifolia,Juncoides patagonicum,0.1538,not synonym,not synonym,Levenshtein,0.7
Sasaella shiobarensis,Sasaella sedenicola,0.4762,not synonym,synonym,Levenshtein,0.7
Werauhia werckleana,Werauhia cornus-cervi,0.5238,not synonym,synonym,Levenshtein,0.7
Pleurostachys muelleri,Nomochloa stricta,0.1364,not synonym,synonym,Levenshtein,0.7
Machaerina articulata,Gahnia articulata,0.7143,synonym,synonym,Levenshtein,0.7
Bulbostylis schaffneri,Scirpus pringlei,0.1818,not synonym,synonym,Levenshtein,0.7
Sequencia serrata,Brocchinia serrata,0.5556,not synonym,synonym,Levenshtein,0.7
Bulbostylis sphaerocephala,Abildgaardia yalingensis,0.1923,not synonym,not synonym,Levenshtein,0.7
Anthelepis paludosa,Costularia paludosa,0.5789,not synonym,synonym,Levenshtein,0.7
Anthelepis undulata,Carpha junciformis,0.0526,not synonym,synonym,Levenshtein,0.7
Eriophorum vaginatum,Scirpus fauriei,0.25,not synonym,synonym,Levenshtein,0.7
Anemanthele lessoniana,Agrostis lessoniana,0.5909,not synonym,synonym,Levenshtein,0.7
Syngonanthus saxicola,Paepalanthus amphibius,0.3636,not synonym,synonym,Levenshtein,0.7
Scleria ciliaris,Scleria scrobiculata,0.5,not synonym,synonym,Levenshtein,0.7
Arctagrostis arundinacea,Arctagrostis tilesii,0.5833,not synonym,synonym,Levenshtein,0.7
Sasa nipponica,Elynanthus aphyllus,0.1053,not synonym,not synonym,Levenshtein,0.7
Schizachyrium fragile,Sorghum obliquiberbe,0.1429,not synonym,synonym,Levenshtein,0.7
Aulonemia parviflora,Guadua parviflora,0.65,not synonym,synonym,Levenshtein,0.7
Sparganium natans,Pseudoxytenanthera poilanei,0.2222,not synonym,not synonym,Levenshtein,0.7
Rhynchospora brownii,Schoenus laxus,0.2,not synonym,synonym,Levenshtein,0.7
Oplismenus hirtellus,Orthopogon hirtellus,0.55,not synonym,synonym,Levenshtein,0.7
Wallisia cyanea,Tillandsia lindenii,0.3684,not synonym,synonym,Levenshtein,0.7
Anthelepis undulata,Neoregelia intermedia,0.2857,not synonym,not synonym,Levenshtein,0.7
Bulbostylis thouarsii,Isolepis thouarsii,0.619,not synonym,synonym,Levenshtein,0.7
Xyris lacerata,Catopsis deflexa,0.1875,not synonym,not synonym,Levenshtein,0.7
Machaerina mariscoides,Cladium gaudichaudii,0.2727,not synonym,synonym,Levenshtein,0.7
Eriophorum virginicum,Dupatya tenuis,0.1429,not synonym,not synonym,Levenshtein,0.7
Dyckia insignis,Dyckia grandiflora,0.5,not synonym,synonym,Levenshtein,0.7
Holcus caespitosus,Deschampsia minor,0.1111,not synonym,synonym,Levenshtein,0.7
Wallisia lindeniana,Juncus brevifolius,0.1053,not synonym,not synonym,Levenshtein,0.7
Leptochloa panicea,Dinebra panicea,0.5,not synonym,synonym,Levenshtein,0.7
Werauhia ringens,Pitcairnia lorentziana,0.3182,not synonym,not synonym,Levenshtein,0.7
Leymus flavescens,Tillandsia cygnea,0.0588,not synonym,not synonym,Levenshtein,0.7
Hypolytrum laxum,Dupatya flavidula,0.1765,not synonym,not synonym,Levenshtein,0.7
Gahnia lanigera,Diemisa pellita,0.2,not synonym,not synonym,Levenshtein,0.7
Pseudoroegneria sosnowskyi,Elymus vancouverensis,0.1154,not synonym,not synonym,Levenshtein,0.7
Bulbostylis conostachya,Fimbristylis divaricata,0.3913,not synonym,not synonym,Levenshtein,0.7
Holcus mollis,Calorophus gracillimus,0.3636,not synonym,not synonym,Levenshtein,0.7
Syngonanthus chrysanthus,Paepalanthus morulus,0.4167,not synonym,synonym,Levenshtein,0.7
Festuca duvalii,Festuca duvalii,1.0,synonym,synonym,Levenshtein,0.7
Corynephorus articulatus,Anachortus articulatus,0.7083,synonym,synonym,Levenshtein,0.7
Quesnelia quesneliana,Deyeuxia boliviensis,0.1905,not synonym,not synonym,Levenshtein,0.7
Luzula campestris,Juncus campestris,0.7059,synonym,synonym,Levenshtein,0.7
Sasaella masamuneana,Arthrostylidium trinii,0.0909,not synonym,not synonym,Levenshtein,0.7
Bulbostylis contexta,Scirpus collinus,0.2,not synonym,synonym,Levenshtein,0.7
Cryptanthus lacerdae,Pepinia alexanderi,0.15,not synonym,not synonym,Levenshtein,0.7
Schoenus lucidus,Epischoenus eriophorus,0.5,not synonym,synonym,Levenshtein,0.7
Tetraria ustulata,Baumea arthrophylla,0.2105,not synonym,not synonym,Levenshtein,0.7
Lutheria bi-beatricis,Typha elatior,0.2857,not synonym,not synonym,Levenshtein,0.7
Ficinia nodosa,Fimbristylis textilis,0.2381,not synonym,synonym,Levenshtein,0.7
Sporadanthus traversii,Sporadanthus traversii,1.0,synonym,synonym,Levenshtein,0.7
Bulbostylis oritrephes,Sasa matsushimensis,0.1818,not synonym,not synonym,Levenshtein,0.7
Paepalanthus longifolius,Juncus hookeridis,0.2917,not synonym,not synonym,Levenshtein,0.7
Ficinia acuminata,Melancranis elongata,0.3,not synonym,synonym,Levenshtein,0.7
Schoenoplectus triqueter,Tetraria schonlandii,0.0833,not synonym,not synonym,Levenshtein,0.7
Centrolepis pallida,Alepyrum pallidum,0.3684,not synonym,synonym,Levenshtein,0.7
Nevillea obtusissimus,Neosasamorpha ishiharae,0.2609,not synonym,not synonym,Levenshtein,0.7
Festuca filiformis,Festuca symei,0.5,not synonym,synonym,Levenshtein,0.7
Restio capensis,Restio cuspidatus,0.5882,not synonym,synonym,Levenshtein,0.7
Festuca filiformis,Sparganium rostratum,0.1,not synonym,not synonym,Levenshtein,0.7
Ficinia indica,Melancranis indica,0.5556,not synonym,synonym,Levenshtein,0.7
