species,oldSpeciesCanonicalName,similarity,prediction,label,model,threshold
Thymiatris allocrossa,Eupterote abnorminervis,0.1304,not synonym,not synonym,Levenshtein,0.7
Leptobelistis isthmodes,Oegoconia isthmodes,0.5652,not synonym,synonym,Levenshtein,0.7
Eloasa callidesma,Thosea callidesma,0.7647,synonym,synonym,Levenshtein,0.7
Argyresthia curvella,Argyresthia ossea,0.7,synonym,synonym,Levenshtein,0.7
Avatara pseudocana,Aphendala pseudocana,0.7,synonym,synonym,Levenshtein,0.7
Catoryctis leucomerata,Phthonerodes leucomerata,0.625,not synonym,synonym,Levenshtein,0.7
Ditrigona derocina,Narosoideus micans,0.1667,not synonym,not synonym,Levenshtein,0.7
Dysschema hilarina,Dysschema mutata,0.6667,not synonym,synonym,Levenshtein,0.7
Stephensia cedronellae,Perittia bystropogonis,0.1818,not synonym,synonym,Levenshtein,0.7
Andrenimorpha sephela,Apoda infrequens,0.2381,not synonym,not synonym,Levenshtein,0.7
Circeida argentifascia,Parasa argentifascia,0.7273,synonym,synonym,Levenshtein,0.7
Tridrepana thermopasta,Miltochrista limbata,0.2273,not synonym,not synonym,Levenshtein,0.7
Cyme insularis,Asura insularis,0.6667,not synonym,synonym,Levenshtein,0.7
Cyme metascota,Asura metascota,0.6667,not synonym,synonym,Levenshtein,0.7
Cyme crocota,Phiala nivea,0.0833,not synonym,not synonym,Levenshtein,0.7
Stephensia integra,Calonotos tripunctatus,0.1818,not synonym,not synonym,Levenshtein,0.7
Sabra harpagula,Drepana pallascens,0.2222,not synonym,synonym,Levenshtein,0.7
Aergina gentilis,Latoia gentilis,0.6875,not synonym,synonym,Levenshtein,0.7
Ditrigona lineata,Leucodrepana lineata,0.55,not synonym,synonym,Levenshtein,0.7
Nordstromia humerata,Dysschema fulva,0.3,not synonym,not synonym,Levenshtein,0.7
Panacela lewinae,Latoia shaanxiensis,0.2105,not synonym,not synonym,Levenshtein,0.7
Acrojana scutaea,Acrojana sanguineipes,0.5714,not synonym,synonym,Levenshtein,0.7
Euthyatira lorata,Thyatira lorata,0.8824,synonym,synonym,Levenshtein,0.7
Cyme sexualis,Asura effulgens,0.2,not synonym,synonym,Levenshtein,0.7
Elysius disciplaga,Elysius aperta,0.5556,not synonym,synonym,Levenshtein,0.7
Euclea cippus,Callindra gigantea,0.2222,not synonym,not synonym,Levenshtein,0.7
Callindra principalis,Arctia mendica,0.2857,not synonym,not synonym,Levenshtein,0.7
Metalobosia anitras,Cobanilla cardinalis,0.2,not synonym,not synonym,Levenshtein,0.7
Metathrinca illuvialis,Cotana albaserrati,0.2727,not synonym,not synonym,Levenshtein,0.7
Pilostibes basivitta,Marisba basivitta,0.6,not synonym,synonym,Levenshtein,0.7
Hindothosea cervina,Cophomantis osphrantica,0.2174,not synonym,not synonym,Levenshtein,0.7
Eloasa acrata,Lophotavia prunicolora,0.2727,not synonym,not synonym,Levenshtein,0.7
Nordstromia humerata,Albara humerata,0.55,not synonym,synonym,Levenshtein,0.7
Achlya flavicornis,Asphalia rosea,0.2222,not synonym,synonym,Levenshtein,0.7
Chrysoclista linneela,Chrysoclista gemmatella,0.6957,not synonym,synonym,Levenshtein,0.7
Oreta cervina,Narosoideus flavissima,0.2727,not synonym,not synonym,Levenshtein,0.7
Melinaria campagnei,Parasa campagnei,0.6316,not synonym,synonym,Levenshtein,0.7
Cyligramma disturbens,Cyligramma concors,0.619,not synonym,synonym,Levenshtein,0.7
Oglasa separata,Oglasa ozela,0.5333,not synonym,synonym,Levenshtein,0.7
Zauclophora muscerdella,Cryptolechia muscerdella,0.5833,not synonym,synonym,Levenshtein,0.7
Eupterote undata,Eupterote cupreipennis,0.5,not synonym,synonym,Levenshtein,0.7
Euclea dicolon,Phalaena dicolon,0.6875,not synonym,synonym,Levenshtein,0.7
Dysschema tricolor,Dysschema albisarta,0.5789,not synonym,synonym,Levenshtein,0.7
Argyresthia curvella,Argyresthia denudatella,0.7391,synonym,synonym,Levenshtein,0.7
Albarracina warionis,Albarracina deundulata,0.5455,not synonym,synonym,Levenshtein,0.7
Eupterote mollifera,Eupterote contaminata,0.619,not synonym,synonym,Levenshtein,0.7
Ochropacha duplaris,Teinorhyncha auribasalis,0.375,not synonym,not synonym,Levenshtein,0.7
Bertula inconspicua,Bleptina inconspicua,0.8,synonym,synonym,Levenshtein,0.7
Bertula hadenalis,Eupterote discordens,0.2,not synonym,not synonym,Levenshtein,0.7
Stephensia major,Antispila major,0.4375,not synonym,synonym,Levenshtein,0.7
Cyme celebensis,Ectothyris semisecta,0.2,not synonym,not synonym,Levenshtein,0.7
Urogonodes scintillans,Urogonodes inconspicua,0.5909,not synonym,synonym,Levenshtein,0.7
Eupterote orientalis,Eupterote plumipes,0.55,not synonym,synonym,Levenshtein,0.7
Cotana kebeae,Cotana grandis,0.5,not synonym,synonym,Levenshtein,0.7
Mursa phtisialis,Ptochoryctis ceromorpha,0.1304,not synonym,not synonym,Levenshtein,0.7
Stephensia calpella,Perittia bullatella,0.3684,not synonym,synonym,Levenshtein,0.7
Hypertrocta brunnea,Neviasca tespilalis,0.1053,not synonym,not synonym,Levenshtein,0.7
Dysschema lycaste,Dysschema tibesis,0.6471,not synonym,synonym,Levenshtein,0.7
Gogana tenera,Zigera lichenosa,0.375,not synonym,not synonym,Levenshtein,0.7
Aphendala ferreogrisea,Oecophora electella,0.2273,not synonym,not synonym,Levenshtein,0.7
Cotana lunulata,Cotana occidentalis,0.4737,not synonym,synonym,Levenshtein,0.7
Metathrinca tsugensis,Ptochoryctis tsugensis,0.5455,not synonym,synonym,Levenshtein,0.7
Eupterote undata,Tinea brunnichella,0.1111,not synonym,not synonym,Levenshtein,0.7
Phiala cunina,Euchera nivea,0.2308,not synonym,synonym,Levenshtein,0.7
Neidalia bifasciata,Lichenaula inscripta,0.35,not synonym,not synonym,Levenshtein,0.7
Hadraphe aprica,Togaria suzukiana,0.1765,not synonym,not synonym,Levenshtein,0.7
Poloma angulata,Poloma janula,0.7333,synonym,synonym,Levenshtein,0.7
Lithacodes fiskeana,Tortricidia fiskeana,0.6,not synonym,synonym,Levenshtein,0.7
Hemijana subrosea,Hemijana ruberrima,0.7222,synonym,synonym,Levenshtein,0.7
Parapluda invitabilis,Heterogenea invitabilis,0.6087,not synonym,synonym,Levenshtein,0.7
Agnoea subochreella,Agnoea panzerella,0.6316,not synonym,synonym,Levenshtein,0.7
Oreta paki,Psiloreta paki,0.7143,synonym,synonym,Levenshtein,0.7
Cyanocrates grandis,Ommatothelxis grandis,0.5238,not synonym,synonym,Levenshtein,0.7
Cophomantella aphanozona,Cophomantis aphanozona,0.8333,synonym,synonym,Levenshtein,0.7
Catoryctis subparallela,Paryphanta tessmanni,0.1304,not synonym,not synonym,Levenshtein,0.7
Cyme feminina,Asura feminina,0.6429,not synonym,synonym,Levenshtein,0.7
Anilina tessmanni,Paryphanta tessmanni,0.65,not synonym,synonym,Levenshtein,0.7
Euclystis metagona,Drepana aqua,0.1667,not synonym,not synonym,Levenshtein,0.7
Calonotos helymus,Glaucopis aterrima,0.2222,not synonym,synonym,Levenshtein,0.7
Chalcocelis castanica,Dysschema parnassiodes,0.1818,not synonym,not synonym,Levenshtein,0.7
Cyme serratilinea,Pallene serratilinea,0.7,synonym,synonym,Levenshtein,0.7
Thyatira batis,Thyatira rubrescens,0.5789,not synonym,synonym,Levenshtein,0.7
Bertula hadenalis,Bertula ruptistigma,0.4737,not synonym,synonym,Levenshtein,0.7
Acantharctia latifusca,Perittia bystropogonis,0.0909,not synonym,not synonym,Levenshtein,0.7
Eupterote patula,Achlya fuscomaculata,0.2,not synonym,not synonym,Levenshtein,0.7
Bertula abjudicalis,Poloma janula,0.2105,not synonym,not synonym,Levenshtein,0.7
Agnoea filiella,Pseudatemelia filiella,0.5455,not synonym,synonym,Levenshtein,0.7
Jana tantalus,Tantaliana signifera,0.25,not synonym,synonym,Levenshtein,0.7
Avatara plethoneura,Asura sexualis,0.2632,not synonym,not synonym,Levenshtein,0.7
Mimopsestis circumdata,Focilla facunda,0.2727,not synonym,not synonym,Levenshtein,0.7
Falcaria lacertinaria,Falcaria conjuncta,0.5714,not synonym,synonym,Levenshtein,0.7
Dysschema trapeziata,Dysschema inclusa,0.55,not synonym,not synonym,Levenshtein,0.7
Cyme multidentata,Pusiola nyassana,0.1176,not synonym,not synonym,Levenshtein,0.7
Diurnea lipsiella,Diurnea phryganella,0.6316,not synonym,synonym,Levenshtein,0.7
Circeida liangdiana,Cobanilla hepatica,0.2632,not synonym,not synonym,Levenshtein,0.7
Agonoxena miniana,Haemolytis miniana,0.5,not synonym,synonym,Levenshtein,0.7
Callindra principalis,Callimorpha principalis,0.8261,synonym,synonym,Levenshtein,0.7
Adiopa disgrega,Chrysopoloma nivea,0.2222,not synonym,not synonym,Levenshtein,0.7
Amphitorna olga,Scopelodes lutea,0.1875,not synonym,not synonym,Levenshtein,0.7
Chalcocelis castanica,Barsine vivida,0.2381,not synonym,not synonym,Levenshtein,0.7
Jana gracilis,Gracilanja polymorpha,0.1905,not synonym,synonym,Levenshtein,0.7
Phiala marshalli,Eupterote khasiana,0.1667,not synonym,not synonym,Levenshtein,0.7
Gogana integra,Oreta rufula,0.2857,not synonym,not synonym,Levenshtein,0.7
Cyme quadrilineata,Arctia imbuta,0.2222,not synonym,not synonym,Levenshtein,0.7
Plectophila discalis,Cimatophora duplaris,0.5,not synonym,not synonym,Levenshtein,0.7
Cyme sexualis,Miltochrista cancellata,0.1304,not synonym,synonym,Levenshtein,0.7
Chalcocelis albiguttatus,Elysius deleta,0.2083,not synonym,not synonym,Levenshtein,0.7
Euclea diversa,Teinorhyncha vericrux,0.1905,not synonym,synonym,Levenshtein,0.7
Bertula centralis,Iridrepana pervasata,0.2,not synonym,not synonym,Levenshtein,0.7
Trachydora pygaea,Cymatophora obscurata,0.3333,not synonym,not synonym,Levenshtein,0.7
Cabardites pica,Miltochrista pica,0.3529,not synonym,synonym,Levenshtein,0.7
Cyme reticulata,Barsine placens,0.0667,not synonym,synonym,Levenshtein,0.7
Dysschema trapeziata,Mursa subrufa,0.2,not synonym,not synonym,Levenshtein,0.7
Agnoea subochreella,Tubuliferola subochreella,0.6,not synonym,synonym,Levenshtein,0.7
Cyme coccineotermen,Miltochrista coccineotermen,0.5926,not synonym,synonym,Levenshtein,0.7
Achlya flavicornis,Polyplaca clausa,0.2222,not synonym,synonym,Levenshtein,0.7
Oreta carnea,Toxoides emphloius,0.1111,not synonym,not synonym,Levenshtein,0.7
Cyligramma fluctuosa,Dysschema crassifascia,0.2273,not synonym,not synonym,Levenshtein,0.7
Heterochyta aprepta,Onebala bifrenata,0.2632,not synonym,not synonym,Levenshtein,0.7
Chrysoclista linneela,Asura floridensis,0.0952,not synonym,not synonym,Levenshtein,0.7
Gomphoscopa catoryctopsis,Polyploca semifascia,0.24,not synonym,not synonym,Levenshtein,0.7
Epipsestis dubia,Roeslertammia aurocapitella,0.2593,not synonym,not synonym,Levenshtein,0.7
Circeida mutifascia,Latoia mutifascia,0.6842,not synonym,synonym,Levenshtein,0.7
Agnoea flavifrontella,Tubuliferola flavifrontella,0.6296,not synonym,synonym,Levenshtein,0.7
Cyligramma limacina,Cyligramma importuna,0.7,synonym,synonym,Levenshtein,0.7
Cophomantella furnaria,Telecrates nigricansella,0.1667,not synonym,not synonym,Levenshtein,0.7
Susica sinensis,Susica fusca,0.5333,not synonym,synonym,Levenshtein,0.7
Sansarea circulifera,Trichogyia circulifera,0.5909,not synonym,synonym,Levenshtein,0.7
Narosa nigrisigna,Narosa penicillata,0.5556,not synonym,synonym,Levenshtein,0.7
Ochropacha duplaris,Bombyx binotata,0.1053,not synonym,synonym,Levenshtein,0.7
Urogonodes macrura,Urogonodes seminigra,0.7,synonym,synonym,Levenshtein,0.7
Chrysoclista linneela,Trotothyris abnormalis,0.1818,not synonym,not synonym,Levenshtein,0.7
Creatonotos gangis,Creatonotos pallida,0.7368,synonym,synonym,Levenshtein,0.7
Argyresthia pygmaeella,Argyresthia semifasciella,0.68,not synonym,synonym,Levenshtein,0.7
Callindra equitalis,Euprepia equitalis,0.5789,not synonym,synonym,Levenshtein,0.7
Anilina plebeia,Dysschema salvatoris,0.2,not synonym,not synonym,Levenshtein,0.7
Sabra harpagula,Bombyx sicula,0.2667,not synonym,synonym,Levenshtein,0.7
Diomea lignicolora,Zigera suvarnadivpae,0.2,not synonym,synonym,Levenshtein,0.7
Euclea plugma,Thyatira indecorata,0.1579,not synonym,not synonym,Levenshtein,0.7
Creatonotos gangis,Eupterote affinis,0.2778,not synonym,not synonym,Levenshtein,0.7
Thysiarcha ecclesiastis,Parasa argentilinea,0.2174,not synonym,not synonym,Levenshtein,0.7
Ctenolita nobilior,Miresa nobilior,0.5556,not synonym,synonym,Levenshtein,0.7
Epijana cosmia,Latoia xueshana,0.2,not synonym,not synonym,Levenshtein,0.7
Dasystoma salicella,Lemmatophila salicella,0.5909,not synonym,synonym,Levenshtein,0.7
Oreta fuscopurpurea,Oreta fuscopurpurea,1.0,synonym,synonym,Levenshtein,0.7
Jana strigina,Cyclidia ociferaria,0.2105,not synonym,not synonym,Levenshtein,0.7
Hibrildes crawshayi,Bleptina micealis,0.1579,not synonym,not synonym,Levenshtein,0.7
Narosa corusca,Holoreta rubicunda,0.2778,not synonym,not synonym,Levenshtein,0.7
Ctenolita auribasalis,Teinorhyncha auribasalis,0.6667,not synonym,synonym,Levenshtein,0.7
Dysschema eurocilia,Tridrepana elegans,0.1053,not synonym,not synonym,Levenshtein,0.7
Chalcocelis albiguttatus,Parasa grandis,0.2083,not synonym,not synonym,Levenshtein,0.7
Nordstromia duplicata,Iridrepana obliquitaenia,0.2083,not synonym,not synonym,Levenshtein,0.7
Eupterote fabia,Eupterote discordens,0.5,not synonym,synonym,Levenshtein,0.7
Agnoea subgilvida,Pseudatemelia subgilvida,0.5833,not synonym,synonym,Levenshtein,0.7
Nordstromia duplicata,Albara olivacea,0.2857,not synonym,synonym,Levenshtein,0.7
Narosa corusca,Euagra interclusa,0.2941,not synonym,not synonym,Levenshtein,0.7
Zusidava tortricaria,Drepana albonotata,0.25,not synonym,not synonym,Levenshtein,0.7
Gymnelia nigricornis,Stenoglene elgonae,0.2,not synonym,not synonym,Levenshtein,0.7
Chalcocelis albiguttatus,Miresa fumifera,0.1667,not synonym,synonym,Levenshtein,0.7
Cyme metascota,Asura suffusa,0.0714,not synonym,synonym,Levenshtein,0.7
Trachydora centromela,Trachydora holochorda,0.5714,not synonym,synonym,Levenshtein,0.7
Argyresthia curvella,Argyresthia purpurascentella,0.6429,not synonym,synonym,Levenshtein,0.7
Lichenaula laniata,Oreta pusilla,0.2778,not synonym,not synonym,Levenshtein,0.7
Stenoglene hilaris,Stenoglene bithynia,0.6842,not synonym,synonym,Levenshtein,0.7
Mimopsestis pseudomaculata,Spilobasis pseudomaculata,0.7308,synonym,synonym,Levenshtein,0.7
Eloasa brevipennis,Parasa brevipennis,0.8333,synonym,synonym,Levenshtein,0.7
Eupterote flavicollis,Thyatira albopunctata,0.0952,not synonym,not synonym,Levenshtein,0.7
Cyme sexualis,Hypocrita septemmaculata,0.25,not synonym,not synonym,Levenshtein,0.7
Diurnea lipsiella,Lemmatophila phryganella,0.25,not synonym,synonym,Levenshtein,0.7
Cyme miltochristaemorpha,Limacodes querceti,0.125,not synonym,not synonym,Levenshtein,0.7
Pilostibes basivitta,Metaphoenia metarhoda,0.0952,not synonym,not synonym,Levenshtein,0.7
Urogonodes colorata,Erruca sephela,0.2105,not synonym,not synonym,Levenshtein,0.7
Leucophobetron punctata,Euclea punctata,0.5652,not synonym,synonym,Levenshtein,0.7
Oreta subvinosa,Bida crambella,0.2,not synonym,not synonym,Levenshtein,0.7
Tetheella fluctuosa,Tethea bifasciata,0.4211,not synonym,synonym,Levenshtein,0.7
Gogana cottrillii,Euprepia equitalis,0.1667,not synonym,not synonym,Levenshtein,0.7
Oreta singapura,Borkhausenia elsae,0.3889,not synonym,not synonym,Levenshtein,0.7
Bertula tespilalis,Neviasca tespilalis,0.6842,not synonym,synonym,Levenshtein,0.7
Cyme quadrilineata,Barsine intrita,0.1667,not synonym,not synonym,Levenshtein,0.7
Palirisa mosoensis,Gonojana tenuis,0.3333,not synonym,not synonym,Levenshtein,0.7
Stephensia unipunctella,Holstia unipunctella,0.6957,not synonym,synonym,Levenshtein,0.7
Comana albibasis,Asura avernalis,0.375,not synonym,not synonym,Levenshtein,0.7
Cyme metascota,Phiala xanthosoma,0.2353,not synonym,not synonym,Levenshtein,0.7
Euclystis metagona,Euclystis sublineata,0.55,not synonym,synonym,Levenshtein,0.7
Macrocilix mysticata,Narosoideus aurisoma,0.25,not synonym,not synonym,Levenshtein,0.7
Cyme biagi,Miresa auribasalis,0.2778,not synonym,not synonym,Levenshtein,0.7
Euclea delphinii,Limacodes querceti,0.1667,not synonym,synonym,Levenshtein,0.7
Argyresthia curvella,Parasa dilucida,0.25,not synonym,not synonym,Levenshtein,0.7
Stephensia cedronellae,Spilobasis minor,0.2273,not synonym,not synonym,Levenshtein,0.7
Neospastis encryphias,Mursa calisalis,0.2381,not synonym,not synonym,Levenshtein,0.7
Adites unilinea,Asura fasciolata,0.1875,not synonym,not synonym,Levenshtein,0.7
Leucophobetron argentiflua,Euproctis argentiflua,0.6538,not synonym,synonym,Levenshtein,0.7
Eloasa liosarca,Anaxidea integer,0.125,not synonym,synonym,Levenshtein,0.7
Circeida liangdiana,Parasa liangdiana,0.6842,not synonym,synonym,Levenshtein,0.7
Adites unilinea,Cotana diluta,0.2667,not synonym,not synonym,Levenshtein,0.7
Stephensia calpella,Hibrildes albescens,0.1053,not synonym,not synonym,Levenshtein,0.7
Stephensia major,Thosea barikoti,0.25,not synonym,not synonym,Levenshtein,0.7
Tridrepana sera,Toelgyfaloca albogrisea,0.2609,not synonym,not synonym,Levenshtein,0.7
Ditrigona mytylata,Corycia mytylata,0.6111,not synonym,synonym,Levenshtein,0.7
Xylorycta stereodesma,Striginiana nobilis,0.0952,not synonym,not synonym,Levenshtein,0.7
Epicampoptera andersoni,Metadrepana andersoni,0.5652,not synonym,synonym,Levenshtein,0.7
Eloasa bombycoides,Thosea erecta,0.2222,not synonym,synonym,Levenshtein,0.7
Bertula hadenalis,Hildala miniacea,0.2353,not synonym,not synonym,Levenshtein,0.7
Xylomimetes trachyptera,Pilostibes trachyptera,0.6957,not synonym,synonym,Levenshtein,0.7
Eupterote undata,Epijana velutonia,0.2353,not synonym,not synonym,Levenshtein,0.7
Dysschema mariamne,Dysschema thetis,0.5556,not synonym,synonym,Levenshtein,0.7
Dysschema subapicalis,Dysschema parnassiodes,0.5455,not synonym,synonym,Levenshtein,0.7
Nordstromia duplicata,Eupterote sinuata,0.2857,not synonym,not synonym,Levenshtein,0.7
Cyme analogus,Asura analogus,0.6429,not synonym,synonym,Levenshtein,0.7
Diaphora mendica,Nayaca imbuta,0.25,not synonym,not synonym,Levenshtein,0.7
Eloasa acrata,Mursa marica,0.3846,not synonym,not synonym,Levenshtein,0.7
Bertula momusalis,Oreta hepatica,0.2353,not synonym,not synonym,Levenshtein,0.7
Elysius cingulata,Elysius demaculata,0.7222,synonym,synonym,Levenshtein,0.7
Eloasa liosarca,Eloasa liasarca,0.9333,synonym,synonym,Levenshtein,0.7
Dysschema subapicalis,Dysschema noctuites,0.5714,not synonym,synonym,Levenshtein,0.7
Alphaea imbuta,Nayaca imbuta,0.6429,not synonym,synonym,Levenshtein,0.7
Chrysoclista flavicaput,Nisaga modesta,0.1739,not synonym,not synonym,Levenshtein,0.7
Euclea delphinii,Empretia paenulata,0.2222,not synonym,synonym,Levenshtein,0.7
Mambara andamanensis,Hypoblechra andamanensis,0.6667,not synonym,synonym,Levenshtein,0.7
Euclea spadicis,Monoleuca spadicis,0.6667,not synonym,synonym,Levenshtein,0.7
Cyme serratilinea,Drepana pallascens,0.1111,not synonym,not synonym,Levenshtein,0.7
Cyme pyraula,Calligenia pyraula,0.5556,not synonym,synonym,Levenshtein,0.7
Cophomantella eremota,Onebala eremota,0.5714,not synonym,synonym,Levenshtein,0.7
Oreta sublustris,Palimpsestis obscura,0.15,not synonym,not synonym,Levenshtein,0.7
Diomea insulana,Balionebris bacteriota,0.2727,not synonym,not synonym,Levenshtein,0.7
Scieropepla typhicola,Parasa doenia,0.2381,not synonym,not synonym,Levenshtein,0.7
Cyligramma fluctuosa,Albara ocellata,0.3,not synonym,not synonym,Levenshtein,0.7
Melanergon vidua,Leucodrepana furvicosta,0.3043,not synonym,not synonym,Levenshtein,0.7
Comana miltogramma,Eupterote plumipes,0.0,not synonym,not synonym,Levenshtein,0.7
Togaria tancrei,Cymatophora unipunctata,0.2609,not synonym,not synonym,Levenshtein,0.7
Dysschema leucophaea,Spilosoma nigrociliata,0.2727,not synonym,not synonym,Levenshtein,0.7
Hylypnes isosticha,Odites isosticha,0.6667,not synonym,synonym,Levenshtein,0.7
Amphitorna confusata,Xylorycta pentachroa,0.15,not synonym,not synonym,Levenshtein,0.7
Diurnea fagella,Creatonotos francisca,0.2381,not synonym,not synonym,Levenshtein,0.7
Dysschema tricolor,Dysschema guaranitica,0.5238,not synonym,synonym,Levenshtein,0.7
Eupterote orientalis,Litocala deserta,0.25,not synonym,not synonym,Levenshtein,0.7
Euclea plugma,Metraga colle,0.1538,not synonym,synonym,Levenshtein,0.7
Euclystis insana,Euclystis bendina,0.7647,synonym,synonym,Levenshtein,0.7
Eloasa perixera,Psiloreta sanguinea,0.3158,not synonym,not synonym,Levenshtein,0.7
